timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,position,date,name,team,opponent,birthdate,id,aged,pim,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,shutout
455,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,455,0,0,C,2023-10-20,Chris Tierney,NJD,NYI,1994-07-01,ID8476919,10703,0,0,0,0,0,0,0,0,,,,,,0
872,0,0,0,0,0,0,0,60.0,3,5,0,0,0,0,0,0,756,69,47,C,2023-10-20,Dawson Mercer,NJD,NYI,2001-10-27,ID8482110,8028,0,0,0,0,0,0,0,0,,,,,,0
728,0,0,3,0,0,0,2,,0,0,0,0,0,0,0,0,651,77,0,RW,2023-10-20,Matt Coronato,CGY,CBJ,2002-11-14,ID8482679,7645,0,0,0,0,0,0,0,0,,,,,,0
991,0,0,2,3,0,0,0,,0,0,0,0,0,0,2,-1,991,0,0,D,2023-10-20,Nikita Zadorov,CGY,CBJ,1995-04-16,ID8477507,10414,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Jordan Oesterle,CGY,CBJ,1992-06-25,ID8477851,11439,0,0,0,0,0,0,0,0,,,,,,0
848,0,0,3,2,0,0,0,,0,0,0,0,0,0,2,0,756,0,92,C,2023-10-20,Blake Coleman,CGY,CBJ,1991-11-28,ID8476399,11649,0,0,0,0,0,0,0,0,,,,,,0
1004,0,0,1,0,0,0,0,100.0,1,1,0,1,0,0,0,0,864,76,64,C,2023-10-20,Dillon Dube,CGY,CBJ,1998-07-20,ID8479346,9223,0,0,0,0,0,0,0,0,,,,,,0
883,0,0,2,2,0,0,0,,0,0,1,0,0,0,1,0,880,0,3,D,2023-10-20,Dennis Gilbert,CGY,CBJ,1996-10-30,ID8478502,9851,0,0,0,0,0,0,0,0,,,,,,0
1089,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,-2,948,139,2,C,2023-10-20,Jonathan Huberdeau,CGY,CBJ,1993-06-04,ID8476456,11095,0,0,0,0,0,0,0,0,,,,,,0
875,1,0,2,0,0,0,0,46.67,7,15,0,1,0,1,2,1,720,75,80,C,2023-10-20,Mikael Backlund,CGY,CBJ,1989-03-17,ID8474150,12635,0,0,0,0,0,0,0,0,,,,,,0
1224,0,0,2,1,0,0,0,,0,0,0,0,0,0,3,1,1028,34,162,D,2023-10-20,MacKenzie Weegar,CGY,CBJ,1994-01-07,ID8477346,10878,0,0,0,0,0,0,0,0,,,,,,0
1505,0,0,2,0,0,0,15,,0,0,0,0,0,0,4,-3,1294,137,74,D,2023-10-20,Rasmus Andersson,CGY,CBJ,1996-10-27,ID8478397,9854,0,0,0,0,0,0,0,0,,,,,,0
991,0,0,2,0,0,0,0,,0,0,0,0,0,0,1,1,825,0,166,D,2023-10-20,Chris Tanev,CGY,CBJ,1989-12-20,ID8475690,12357,0,0,0,0,0,0,0,0,,,,,,0
1447,0,0,2,1,0,0,0,,0,0,0,0,0,0,0,-2,1281,91,75,D,2023-10-20,Noah Hanifin,CGY,CBJ,1997-01-25,ID8478396,9764,0,0,0,0,0,0,0,0,,,,,,0
614,0,0,1,4,0,0,2,,0,0,1,0,0,0,0,-1,614,0,0,LW,2023-10-20,A.J. Greer,CGY,CBJ,1996-12-14,ID8478421,9806,0,0,0,0,0,0,0,0,,,,,,0
1274,0,1,6,0,0,0,0,44.44,8,18,0,0,1,0,1,-1,1052,137,85,C,2023-10-20,Elias Lindholm,CGY,CBJ,1994-12-02,ID8477496,10549,0,0,0,0,0,0,0,0,,,,,,0
1067,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-1,881,122,64,LW,2023-10-20,Andrew Mangiapane,CGY,CBJ,1996-04-04,ID8478233,10060,0,0,0,0,0,0,0,0,,,,,,0
3472,0,0,28,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-20,Jacob Markstrom,CGY,CBJ,1990-01-31,ID8474593,12315,0,26,2,1,23,1,25,2,L,92.85714285714286,100.0,100.0,92.0,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Dryden Hunt,CGY,CBJ,1995-11-24,ID8478211,10192,0,0,0,0,0,0,0,0,,,,,,0
686,0,0,0,0,0,0,0,14.29,1,7,1,0,0,0,0,-1,544,49,93,C,2023-10-20,Yegor Sharangovich,CGY,CBJ,1998-06-06,ID8481068,9267,0,0,0,0,0,0,0,0,,,,,,0
514,0,0,1,1,0,0,0,,0,0,0,0,0,0,1,-1,514,0,0,RW,2023-10-20,Walker Duehr,CGY,CBJ,1997-11-23,ID8482652,9462,0,0,0,0,0,0,0,0,,,,,,0
1056,0,0,6,0,0,0,5,46.15,6,13,1,1,0,0,0,-1,1056,0,0,C,2023-10-20,Nazem Kadri,CGY,CBJ,1990-10-06,ID8475172,12067,0,0,0,0,0,0,0,0,,,,,,0
1247,0,2,4,1,0,0,0,52.94,9,17,0,3,0,0,2,2,1027,140,80,C,2023-10-20,Bo Horvat,NYI,NJD,1995-04-05,ID8477500,10425,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Oliver Wahlstrom,NYI,NJD,2000-06-13,ID8480789,8529,0,0,0,0,0,0,0,0,,,,,,0
698,0,0,2,4,0,0,4,33.33,4,12,0,0,0,0,0,0,573,5,120,C,2023-10-20,Casey Cizikas,NYI,NJD,1991-02-27,ID8475231,11923,0,0,0,0,0,0,0,0,,,,,,0
1134,1,0,6,0,0,0,0,,0,0,0,2,0,0,0,1,992,142,0,C,2023-10-20,Mathew Barzal,NYI,NJD,1997-05-26,ID8478445,9643,0,0,0,0,0,0,0,0,,,,,,0
753,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,2,667,0,86,C,2023-10-20,Jack Roslovic,CBJ,CGY,1997-01-29,ID8478458,9760,0,0,0,0,0,0,0,0,,,,,,0
998,1,0,1,0,0,0,2,,0,0,1,0,0,0,0,1,903,95,0,LW,2023-10-20,Pierre Engvall,NYI,NJD,1996-05-31,ID8478115,10003,0,0,0,0,0,0,0,0,,,,,,0
1224,0,0,0,2,0,0,0,68.75,11,16,2,0,0,0,2,0,1078,64,82,C,2023-10-20,Boone Jenner,CBJ,CGY,1993-06-15,ID8476432,11084,0,0,0,0,0,0,0,0,,,,,,0
822,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,683,77,62,RW,2023-10-20,Emil Bemstrom,CBJ,CGY,1999-06-01,ID8480205,8907,0,0,0,0,0,0,0,0,,,,,,0
1497,1,0,2,1,0,0,0,,0,0,0,1,0,0,3,1,1194,176,127,D,2023-10-20,Ivan Provorov,CBJ,CGY,1997-01-13,ID8478500,9776,0,0,0,0,0,0,0,0,,,,,,0
1139,0,0,1,1,0,0,0,33.33,2,6,0,1,0,0,0,1,975,164,0,LW,2023-10-20,Patrik Laine,CBJ,CGY,1998-04-19,ID8479339,9315,0,0,0,0,0,0,0,0,,,,,,0
1216,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,2,1022,106,88,D,2023-10-20,Damon Severson,CBJ,CGY,1994-08-07,ID8476923,10666,0,0,0,0,0,0,0,0,,,,,,0
672,0,0,2,0,0,0,0,0.0,0,1,0,0,0,0,0,-1,615,57,0,C,2023-10-20,Kent Johnson,CBJ,CGY,2002-10-18,ID8482660,7672,0,0,0,0,0,0,0,0,,,,,,0
1282,0,0,5,0,0,0,0,,0,0,1,0,0,0,0,0,1206,76,0,LW,2023-10-20,Johnny Gaudreau,CBJ,CGY,1993-08-13,ID8476346,11025,0,0,0,0,0,0,0,0,,,,,,0
1017,0,0,2,0,0,0,0,,0,0,0,1,0,0,1,0,768,158,91,C,2023-10-20,Alexandre Texier,CBJ,CGY,1999-09-13,ID8480074,8803,0,0,0,0,0,0,0,0,,,,,,0
929,0,0,1,0,0,0,0,83.33,5,6,0,1,0,0,0,0,777,152,0,C,2023-10-20,Adam Fantilli,CBJ,CGY,2004-10-12,ID8484166,6947,0,0,0,0,0,0,0,0,,,,,,0
953,0,0,2,0,0,0,0,,0,0,0,0,0,0,1,-1,843,0,110,D,2023-10-20,Brendan Smith,NJD,NYI,1989-02-08,ID8474090,12672,0,0,0,0,0,0,0,0,,,,,,0
1061,0,1,1,0,1,0,0,,0,0,1,1,0,0,2,0,839,222,0,D,2023-10-20,Luke Hughes,NJD,NYI,2003-09-09,ID8482684,7346,0,0,0,0,0,0,0,0,,,,,,0
3739,1,0,32,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-20,Akira Schmid,NJD,NYI,2000-05-12,ID8481033,8561,0,28,2,0,26,0,30,2,W,87.5,100.0,,86.66666666666667,0
976,1,0,1,1,0,1,0,0.0,0,1,1,0,0,0,0,-1,839,79,58,LW,2023-10-20,Ondrej Palat,NJD,NYI,1991-03-28,ID8476292,11894,0,0,0,0,0,0,0,0,,,,,,0
605,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,537,68,0,RW,2023-10-20,Alexander Holtz,NJD,NYI,2002-01-23,ID8482125,7940,0,0,0,0,0,0,0,0,,,,,,0
800,0,0,3,0,0,0,0,61.11,11,18,1,0,0,0,0,0,558,213,29,C,2023-10-20,Nico Hischier,NJD,NYI,1999-01-04,ID8480002,9055,0,0,0,0,0,0,0,0,,,,,,0
1288,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,-1,1129,15,144,D,2023-10-20,Kevin Bahl,NJD,NYI,2000-06-27,ID8480860,8515,0,0,0,0,0,0,0,0,,,,,,0
829,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,829,0,0,D,2023-10-20,David Jiricek,CBJ,CGY,2003-11-28,ID8483460,7266,0,0,0,0,0,0,0,0,,,,,,0
620,1,1,1,1,0,0,0,,0,0,1,2,0,0,0,2,589,0,31,RW,2023-10-20,Justin Danforth,CBJ,CGY,1993-03-15,ID8479941,11176,0,0,0,0,0,0,0,0,,,,,,0
572,0,0,1,0,0,0,7,35.71,5,14,0,0,0,0,0,0,561,11,0,C,2023-10-20,Cole Sillinger,CBJ,CGY,2003-05-16,ID8482705,7462,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Andrew Peeke,CBJ,CGY,1998-03-17,ID8479369,9348,0,0,0,0,0,0,0,0,,,,,,0
1562,1,0,3,1,0,0,0,,0,0,0,0,0,0,8,4,1324,148,90,D,2023-10-20,Noah Dobson,NYI,NJD,2000-01-07,ID8480865,8687,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Julien Gauthier,NYI,NJD,1997-10-15,ID8479328,9501,0,0,0,0,0,0,0,0,,,,,,0
1169,0,2,5,0,0,0,0,60.0,9,15,0,0,0,0,0,3,988,142,39,C,2023-10-20,Brock Nelson,NYI,NJD,1991-10-15,ID8475754,11693,0,0,0,0,0,0,0,0,,,,,,0
895,1,0,2,2,0,0,0,0.0,0,1,0,1,0,0,1,1,802,93,0,LW,2023-10-20,Anders Lee,NYI,NJD,1990-07-03,ID8475314,12162,0,0,0,0,0,0,0,0,,,,,,0
1026,0,0,2,0,0,0,0,,0,0,1,0,0,0,3,1,1013,13,0,D,2023-10-20,Jake Bean,CBJ,CGY,1998-06-09,ID8479402,9264,0,0,0,0,0,0,0,0,,,,,,0
3707,0,0,39,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-20,Ilya Sorokin,NYI,NJD,1995-08-04,ID8478009,10304,0,34,3,2,29,2,30,7,OTL,87.17948717948718,42.857142857142854,100.0,96.66666666666667,0
990,0,0,1,0,0,0,0,57.14,8,14,1,0,0,0,0,-1,803,93,94,C,2023-10-20,Jean-Gabriel Pageau,NYI,NJD,1992-11-11,ID8476419,11300,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Scott Mayfield,NYI,NJD,1992-10-14,ID8476429,11328,0,0,0,0,0,0,0,0,,,,,,0
1617,0,0,0,6,0,0,0,,0,0,1,1,0,0,1,-1,1306,90,221,D,2023-10-20,Ryan Pulock,NYI,NJD,1994-10-06,ID8477506,10606,0,0,0,0,0,0,0,0,,,,,,0
801,0,0,1,1,0,0,0,,0,0,0,1,0,0,0,0,582,5,214,RW,2023-10-20,Cal Clutterbuck,NYI,NJD,1987-11-18,ID8473504,13120,0,0,0,0,0,0,0,0,,,,,,0
556,1,0,1,2,0,0,2,,0,0,1,0,0,0,0,1,549,7,0,LW,2023-10-20,Matt Martin,NYI,NJD,1989-05-08,ID8474709,12583,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Adam Boqvist,CBJ,CGY,2000-08-15,ID8480871,8466,0,0,0,0,0,0,0,0,,,,,,0
993,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,-1,911,82,0,RW,2023-10-20,Kirill Marchenko,CBJ,CGY,2000-07-21,ID8480893,8491,0,0,0,0,0,0,0,0,,,,,,0
1268,1,1,3,1,0,0,0,,0,0,1,0,0,0,3,1,1118,64,86,D,2023-10-20,Zach Werenski,CBJ,CGY,1997-07-19,ID8478460,9589,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-20,Mathieu Olivier,CBJ,CGY,1997-02-11,ID8479671,9747,0,0,0,0,0,0,0,0,,,,,,0
665,0,1,2,2,0,0,2,72.73,8,11,0,0,0,0,0,2,613,0,52,C,2023-10-20,Sean Kuraly,CBJ,CGY,1993-01-20,ID8476374,11230,0,0,0,0,0,0,0,0,,,,,,0
1236,0,0,2,0,0,0,2,,0,0,0,0,0,0,4,0,1106,0,130,D,2023-10-20,Erik Gudbranson,CBJ,CGY,1992-01-07,ID8475790,11609,0,0,0,0,0,0,0,0,,,,,,0
1199,0,0,1,1,0,0,4,,0,0,0,1,0,0,3,2,1068,3,128,D,2023-10-20,Adam Pelech,NYI,NJD,1994-08-16,ID8476917,10657,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,37,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-20,Spencer Martin,CBJ,CGY,1995-06-08,ID8477484,10361,0,36,6,1,29,2,29,6,W,97.2972972972973,100.0,50.0,100.0,0
1430,1,0,0,0,0,0,0,,0,0,1,0,0,0,2,3,1257,28,145,D,2023-10-21,Justin Faulk,STL,PIT,1992-03-20,ID8475753,11537,0,0,0,0,0,0,0,0,,,,,,0
1119,2,0,2,3,0,0,0,0.0,0,1,1,0,0,0,0,1,771,212,136,RW,2023-10-21,Kasperi Kapanen,STL,PIT,1996-07-23,ID8477953,9951,0,0,0,0,0,0,0,0,,,,,,0
775,0,0,1,0,0,0,0,0.0,0,2,0,0,0,0,0,-1,751,24,0,LW,2023-10-21,Jakub Vrana,STL,PIT,1996-02-28,ID8477944,10097,0,0,0,0,0,0,0,0,,,,,,0
813,1,0,1,1,0,0,0,37.5,3,8,0,0,0,0,2,1,743,0,70,C,2023-10-21,Oskar Sundqvist,STL,PIT,1994-03-23,ID8476897,10804,0,0,0,0,0,0,0,0,,,,,,0
739,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,-1,711,28,0,LW,2023-10-21,Sammy Blais,STL,PIT,1996-06-17,ID8478104,9987,0,0,0,0,0,0,0,0,,,,,,0
837,0,0,1,0,0,0,0,90.0,9,10,1,0,0,0,1,-1,809,28,0,RW,2023-10-21,Kevin Hayes,STL,PIT,1992-05-08,ID8475763,11488,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-21,Pavel Buchnevich,STL,PIT,1995-04-17,ID8477402,10414,0,0,0,0,0,0,0,0,,,,,,0
978,0,2,6,0,0,0,0,,0,0,0,0,0,0,1,2,936,0,42,LW,2023-10-21,Brandon Saad,STL,PIT,1992-10-27,ID8476438,11316,0,0,0,0,0,0,0,0,,,,,,0
825,0,0,0,2,0,0,0,,0,0,0,0,0,0,2,0,756,0,69,D,2023-10-21,Marco Scandella,STL,PIT,1990-02-23,ID8474618,12293,0,0,0,0,0,0,0,0,,,,,,0
949,0,0,2,3,0,0,0,0.0,0,1,0,3,0,0,1,0,890,5,54,C,2023-10-21,Yakov Trenin,NSH,SJS,1997-01-13,ID8478508,9777,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-21,Liam Foudy,NSH,SJS,2000-02-04,ID8480853,8660,0,0,0,0,0,0,0,0,,,,,,0
917,0,0,3,0,0,0,0,37.5,3,8,0,0,0,0,0,-1,859,50,8,C,2023-10-21,Marco Rossi,MIN,CBJ,2001-09-23,ID8482079,8063,0,0,0,0,0,0,0,0,,,,,,0
1303,0,1,1,0,0,0,0,,0,0,0,0,0,0,3,0,1115,49,139,D,2023-10-21,Jonas Brodin,MIN,CBJ,1993-07-12,ID8476463,11058,0,0,0,0,0,0,0,0,,,,,,0
880,0,0,0,3,0,0,0,,0,0,0,0,0,0,1,-1,765,49,66,LW,2023-10-21,Marcus Foligno,MIN,CBJ,1991-08-10,ID8475220,11760,0,0,0,0,0,0,0,0,,,,,,0
1107,0,1,2,0,0,0,0,,0,0,0,1,0,0,0,0,860,247,0,RW,2023-10-21,Mats Zuccarello,MIN,CBJ,1987-09-01,ID8475692,13199,0,0,0,0,0,0,0,0,,,,,,0
953,2,0,3,1,0,0,2,100.0,1,1,0,1,0,0,0,2,953,0,0,LW,2023-10-21,Pat Maroon,MIN,CBJ,1988-04-23,ID8474034,12964,0,0,0,0,0,0,0,0,,,,,,0
791,1,1,1,1,0,0,0,,0,0,0,1,0,0,2,2,791,0,0,D,2023-10-21,Dakota Mermis,MIN,CBJ,1994-01-05,ID8477541,10881,0,0,0,0,0,0,0,0,,,,,,0
983,1,0,1,0,0,0,0,40.0,4,10,1,0,0,0,1,2,869,48,66,RW,2023-10-21,Ryan Hartman,MIN,CBJ,1994-09-20,ID8477451,10623,0,0,0,0,0,0,0,0,,,,,,0
566,0,0,1,2,0,0,0,0.0,0,1,0,1,0,0,0,-1,465,0,101,RW,2023-10-21,Brandon Duhaime,MIN,CBJ,1997-05-22,ID8479520,9648,0,0,0,0,0,0,0,0,,,,,,0
1314,0,0,3,0,0,0,0,,0,0,0,0,0,0,2,0,1041,246,27,LW,2023-10-21,Kirill Kaprizov,MIN,CBJ,1997-04-26,ID8478864,9674,0,0,0,0,0,0,0,0,,,,,,0
1359,0,0,1,1,0,0,0,,0,0,1,0,0,0,4,-1,1226,0,133,D,2023-10-21,Jake Middleton,MIN,CBJ,1996-01-02,ID8478136,10154,0,0,0,0,0,0,0,0,,,,,,0
1579,0,0,1,0,0,0,0,,0,0,0,0,0,0,4,-1,1442,0,137,D,2023-10-21,Brock Faber,MIN,CBJ,2002-08-22,ID8482122,7730,0,0,0,0,0,0,0,0,,,,,,0
870,0,0,0,1,0,0,0,,0,0,0,0,0,0,3,1,737,0,133,D,2023-10-21,Jon Merrill,MIN,CBJ,1992-02-03,ID8475750,11583,0,0,0,0,0,0,0,0,,,,,,0
1181,1,1,1,0,0,0,0,100.0,1,1,0,0,0,0,1,2,914,245,22,LW,2023-10-21,Marcus Johansson,MIN,CBJ,1990-10-06,ID8475149,12068,0,0,0,0,0,0,0,0,,,,,,0
914,0,0,4,0,0,0,0,37.5,3,8,0,1,0,0,1,-1,789,48,77,C,2023-10-21,Frederick Gaudreau,MIN,CBJ,1993-05-01,ID8477919,11130,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-21,Jared Spurgeon,MIN,CBJ,1989-11-29,ID8474716,12379,0,0,0,0,0,0,0,0,,,,,,0
1205,1,0,1,0,0,0,0,,0,0,1,1,0,0,0,0,1037,168,0,LW,2023-10-21,Jason Robertson,DAL,PHI,1999-07-22,ID8480027,8857,0,0,0,0,0,0,0,0,,,,,,0
1541,1,0,0,1,0,0,0,,0,0,0,1,0,0,2,0,1306,176,59,D,2023-10-21,Miro Heiskanen,DAL,PHI,1999-07-18,ID8480036,8861,0,0,0,0,0,0,0,0,,,,,,0
1089,2,1,2,0,0,0,0,66.67,4,6,1,0,0,0,3,1,854,174,61,C,2023-10-21,Wyatt Johnston,DAL,PHI,2003-05-14,ID8482740,7465,0,0,0,0,0,0,0,0,,,,,,0
693,0,0,1,0,0,0,0,50.0,1,2,0,0,0,0,0,0,676,17,0,C,2023-10-21,Sam Steel,DAL,PHI,1998-02-03,ID8479351,9391,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-21,Ty Dellandrea,DAL,PHI,2000-07-21,ID8480848,8492,0,0,0,0,0,0,0,0,,,,,,0
1027,0,0,5,0,0,0,0,63.64,7,11,2,0,0,0,1,-1,817,188,22,C,2023-10-21,Matt Duchene,DAL,PHI,1991-01-16,ID8475168,11966,0,0,0,0,0,0,0,0,,,,,,0
819,0,0,1,0,0,0,2,,0,0,0,2,0,0,0,1,819,0,0,LW,2023-10-21,Mason Marchment,DAL,PHI,1995-06-18,ID8478975,10352,0,0,0,0,0,0,0,0,,,,,,0
3782,0,0,54,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-21,Filip Gustavsson,MIN,CBJ,1998-06-07,ID8479406,9267,0,49,10,1,38,1,42,11,OTL,90.74074074074075,90.9090909090909,100.0,90.47619047619048,0
586,0,0,0,2,0,0,0,25.0,2,8,0,0,0,0,1,-1,449,0,137,C,2023-10-21,Connor Dewar,MIN,CBJ,1999-06-26,ID8480980,8883,0,0,0,0,0,0,0,0,,,,,,0
1292,2,0,4,1,0,0,2,29.17,7,24,0,0,0,0,0,1,1007,247,38,C,2023-10-21,Joel Eriksson Ek,MIN,CBJ,1997-01-29,ID8478493,9761,0,0,0,0,0,0,0,0,,,,,,0
446,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,-1,446,0,0,C,2023-10-21,Sammy Walker,MIN,CBJ,1999-06-07,ID8480267,8902,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-21,Philip Tomasino,NSH,SJS,2001-07-28,ID8481577,8120,0,0,0,0,0,0,0,0,,,,,,0
1002,1,1,3,0,0,0,0,,0,0,1,1,0,0,2,2,722,280,0,RW,2023-10-21,Luke Evangelista,NSH,SJS,2002-02-21,ID8482146,7912,0,0,0,0,0,0,0,0,,,,,,0
1068,1,0,2,1,0,0,0,,0,0,1,1,0,0,3,1,984,0,84,D,2023-10-21,Dante Fabbro,NSH,SJS,1998-06-20,ID8479371,9254,0,0,0,0,0,0,0,0,,,,,,0
1106,1,0,1,0,0,0,0,,0,0,0,1,0,0,1,1,804,302,0,D,2023-10-21,Tyson Barrie,NSH,SJS,1991-07-26,ID8475197,11775,0,0,0,0,0,0,0,0,,,,,,0
643,1,1,1,0,0,0,5,,0,0,1,0,0,0,0,3,643,0,0,LW,2023-10-21,Kiefer Sherwood,NSH,SJS,1995-03-31,ID8480748,10431,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-21,Cody Glass,NSH,SJS,1999-04-01,ID8479996,8969,0,0,0,0,0,0,0,0,,,,,,0
1163,0,0,1,1,0,0,0,50.0,9,18,0,0,0,0,2,-1,786,275,102,C,2023-10-21,Ryan O'Reilly,NSH,SJS,1991-02-07,ID8475158,11944,0,0,0,0,0,0,0,0,,,,,,0
1120,1,0,1,1,0,1,2,0.0,0,2,0,1,0,0,0,-1,876,244,0,C,2023-10-21,Juuso Parssinen,NSH,SJS,2001-02-01,ID8481704,8297,0,0,0,0,0,0,0,0,,,,,,0
903,0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,815,3,85,D,2023-10-21,Jeremy Lauzon,NSH,SJS,1997-04-28,ID8478468,9672,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,32,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-21,Juuse Saros,NSH,SJS,1995-04-19,ID8477424,10412,0,31,6,1,24,1,25,6,W,96.875,100.0,100.0,96.0,0
716,0,0,0,4,0,0,0,18.18,2,11,0,0,0,0,1,0,646,0,70,RW,2023-10-21,Michael McCarron,NSH,SJS,1995-03-07,ID8477446,10455,0,0,0,0,0,0,0,0,,,,,,0
1246,0,0,0,1,0,0,0,,0,0,0,1,0,0,2,0,1084,6,156,D,2023-10-21,Ryan McDonagh,NSH,SJS,1989-06-13,ID8474151,12548,0,0,0,0,0,0,0,0,,,,,,0
1309,1,0,4,0,0,1,0,,0,0,0,1,0,0,5,0,917,236,156,D,2023-10-21,Alexandre Carrier,NSH,SJS,1996-10-08,ID8478851,9874,0,0,0,0,0,0,0,0,,,,,,0
752,0,1,4,0,1,0,0,0.0,0,1,0,1,0,0,1,0,512,240,0,LW,2023-10-21,Samuel Fagemo,NSH,SJS,2000-03-14,ID8481239,8621,0,0,0,0,0,0,0,0,,,,,,0
1353,1,0,3,1,0,0,0,,0,0,0,1,0,0,1,2,1069,284,0,D,2023-10-21,Roman Josi,NSH,SJS,1990-06-01,ID8474600,12195,0,0,0,0,0,0,0,0,,,,,,0
1033,0,0,5,1,0,0,0,,0,0,1,2,0,0,1,-1,767,266,0,LW,2023-10-21,Filip Forsberg,NSH,SJS,1994-08-13,ID8476887,10661,0,0,0,0,0,0,0,0,,,,,,0
912,0,2,2,0,1,0,0,75.0,9,12,1,0,0,0,0,3,664,248,0,C,2023-10-21,Tommy Novak,NSH,SJS,1997-04-28,ID8478438,9672,0,0,0,0,0,0,0,0,,,,,,0
789,0,0,0,0,0,0,2,41.67,5,12,0,0,0,0,0,0,712,10,67,C,2023-10-21,Colton Sissons,NSH,SJS,1993-11-05,ID8476925,10942,0,0,0,0,0,0,0,0,,,,,,0
835,2,0,1,0,0,2,0,,0,0,1,2,0,0,0,1,521,246,68,C,2023-10-21,Gustav Nyquist,NSH,SJS,1989-09-01,ID8474679,12468,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,33,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-21,Jordan Binnington,STL,PIT,1993-07-11,ID8476412,11059,0,31,3,0,28,0,30,3,W,93.93939393939394,100.0,,93.33333333333333,0
861,0,0,1,2,0,0,0,,0,0,0,1,0,0,0,0,743,0,118,LW,2023-10-21,Cole Smith,NSH,SJS,1995-10-28,ID8482062,10220,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-21,Matt Boldy,MIN,CBJ,2001-04-05,ID8481557,8234,0,0,0,0,0,0,0,0,,,,,,0
1189,0,0,2,0,0,0,2,,0,0,0,0,0,0,0,0,943,246,0,D,2023-10-21,Calen Addison,MIN,CBJ,2000-04-11,ID8480884,8593,0,0,0,0,0,0,0,0,,,,,,0
